ensembl_id,ncbigene_id
ENSORLG00000001504,101168468
ENSORLG00000001505,101156086
ENSORLG00000001508,100049325
ENSORLG00000001509,101155184
ENSORLG00000001511,101174887
ENSORLG00000001512,100125487
ENSORLG00000001513,111947053
ENSORLG00000001514,101160486
ENSORLG00000001516,101162544
ENSORLG00000001517,101171319
ENSORLG00000001518,101164986
ENSORLG00000001519,101169451
ENSORLG00000001520,101172402
ENSORLG00000001523,101165566
ENSORLG00000001524,101162601
ENSORLG00000001525,101167431
ENSORLG00000001527,101169696
ENSORLG00000001529,101165726
ENSORLG00000001532,101167539
ENSORLG00000001533,101156801
ENSORLG00000001534,101172649
ENSORLG00000001535,101157000
ENSORLG00000001536,101164710
ENSORLG00000001538,101162772
ENSORLG00000001539,101168542
ENSORLG00000001540,101166219
ENSORLG00000001541,101158098
ENSORLG00000001542,101163019
ENSORLG00000001545,101157038
ENSORLG00000001546,101171565
ENSORLG00000001547,101169940
ENSORLG00000001548,101165241
ENSORLG00000001549,101165319
ENSORLG00000001550,101167027
ENSORLG00000001551,101156813
ENSORLG00000001552,101170206
ENSORLG00000001553,101169547
ENSORLG00000001554,101168185
ENSORLG00000001555,101172893
ENSORLG00000001556,101160738
ENSORLG00000001557,101156324
ENSORLG00000001558,101169793
ENSORLG00000001559,101175126
ENSORLG00000001561,101160984
ENSORLG00000001562,101167280
ENSORLG00000001563,101165816
ENSORLG00000001565,101170451
ENSORLG00000001566,101156643
ENSORLG00000001568,101167527
ENSORLG00000001570,101163020
ENSORLG00000001572,101172481
ENSORLG00000001573,101168042
ENSORLG00000001574,101172232
ENSORLG00000001575,101157049
ENSORLG00000001576,101171100
ENSORLG00000001577,101157478
ENSORLG00000001578,101170183
ENSORLG00000001579,101167779
ENSORLG00000001580,101171513
ENSORLG00000001581,101163426
ENSORLG00000001583,101168290
ENSORLG00000001585,101168716
ENSORLG00000001586,101170043
ENSORLG00000001587,101163081
ENSORLG00000001588,101175338
ENSORLG00000001589,101168960
ENSORLG00000001593,101170031
ENSORLG00000001595,101165817
ENSORLG00000001596,101164964
ENSORLG00000001597,101170295
ENSORLG00000001598,101156817
ENSORLG00000001599,101167791
ENSORLG00000001600,105355033
ENSORLG00000001602,101172722
ENSORLG00000001603,101171337
ENSORLG00000001605,101174000
ENSORLG00000001606,101155677
ENSORLG00000001611,101163264
ENSORLG00000001613,101171079
ENSORLG00000001614,101172175
ENSORLG00000001615,110016280
ENSORLG00000001616,101157532
ENSORLG00000001618,101155420
ENSORLG00000001619,101165958
ENSORLG00000001620,101175372
ENSORLG00000001621,101171585
ENSORLG00000001622,101154887
ENSORLG00000001623,101166059
ENSORLG00000001624,101157276
ENSORLG00000001625,101157721
ENSORLG00000001627,101168532
ENSORLG00000001628,101168925
ENSORLG00000001629,101174723
ENSORLG00000001630,101165216
ENSORLG00000001633,101170676
ENSORLG00000001634,101166231
ENSORLG00000001637,101162686
ENSORLG00000001638,101165160
ENSORLG00000001640,101173623
ENSORLG00000001641,101166725
ENSORLG00000001642,101170539
ENSORLG00000001643,101156399
ENSORLG00000001644,101168785
ENSORLG00000001645,101155133
ENSORLG00000001646,101157609
ENSORLG00000001647,101165740
ENSORLG00000001648,101154755
ENSORLG00000001649,101170784
ENSORLG00000001650,101157756
ENSORLG00000001652,101172829
ENSORLG00000001653,101157054
ENSORLG00000001654,101166969
ENSORLG00000001656,101158002
ENSORLG00000001657,101171765
ENSORLG00000001658,101158517
ENSORLG00000001659,101166311
ENSORLG00000001660,101157292
ENSORLG00000001661,101169669
ENSORLG00000001662,101171025
ENSORLG00000001663,101169915
ENSORLG00000001664,100125464
ENSORLG00000001666,101170159
ENSORLG00000001674,101173075
ENSORLG00000001675,101155165
ENSORLG00000001676,101158472
ENSORLG00000001677,101165461
ENSORLG00000001678,101172011
ENSORLG00000001679,101166562
ENSORLG00000001680,101158258
ENSORLG00000001683,101168776
ENSORLG00000001684,101166203
ENSORLG00000001685,101158274
ENSORLG00000001690,101165712
ENSORLG00000001692,101167216
ENSORLG00000001693,101159818
ENSORLG00000001694,101172085
ENSORLG00000001695,101172267
ENSORLG00000001696,101173211
ENSORLG00000001697,101170528
ENSORLG00000001698,101155742
ENSORLG00000001699,101165985
ENSORLG00000001700,101166456
ENSORLG00000001701,101170406
ENSORLG00000001704,101158718
ENSORLG00000001705,101170654
ENSORLG00000001706,101157771
ENSORLG00000001707,101156223
ENSORLG00000001708,101173558
ENSORLG00000001709,101158765
ENSORLG00000001710,101165959
ENSORLG00000001711,101172999
ENSORLG00000001713,101174339
ENSORLG00000001715,101166726
ENSORLG00000001716,101160066
ENSORLG00000001719,101155625
ENSORLG00000001720,101166858
ENSORLG00000001723,101158673
ENSORLG00000001724,101167217
ENSORLG00000001728,101164174
ENSORLG00000001729,101167105
ENSORLG00000001731,101160807
ENSORLG00000001734,101156464
ENSORLG00000001735,101165407
ENSORLG00000001737,101166847
ENSORLG00000001738,101166805
ENSORLG00000001739,101169036
ENSORLG00000001740,101165643
ENSORLG00000001741,101155872
ENSORLG00000001742,101173851
ENSORLG00000001743,101166699
ENSORLG00000001744,101167049
ENSORLG00000001746,101158017
ENSORLG00000001750,101159013
ENSORLG00000001751,101174584
ENSORLG00000001753,101167300
ENSORLG00000001755,101165892
ENSORLG00000001756,101155403
ENSORLG00000001759,101166137
ENSORLG00000001761,101171577
ENSORLG00000001762,101158439
ENSORLG00000001766,101172822
ENSORLG00000001767,101163574
ENSORLG00000001768,101167548
ENSORLG00000001771,101173043
ENSORLG00000001777,101170772
ENSORLG00000001780,100049368
ENSORLG00000001781,101158757
ENSORLG00000001782,101162233
ENSORLG00000001784,101175006
ENSORLG00000001785,101168051
ENSORLG00000001786,101169280
ENSORLG00000001787,101165244
ENSORLG00000001788,101156110
ENSORLG00000001790,101173066
ENSORLG00000001791,101157803
ENSORLG00000001794,101158691
ENSORLG00000001795,101156347
ENSORLG00000001796,101160880
ENSORLG00000001797,101171829
ENSORLG00000001798,101174825
ENSORLG00000001800,101167187
ENSORLG00000001805,101175247
ENSORLG00000001806,101168299
ENSORLG00000001809,101171644
ENSORLG00000001811,101164421
ENSORLG00000001812,101173568
ENSORLG00000001813,101172078
ENSORLG00000001816,101158553
ENSORLG00000001818,101175312
ENSORLG00000001819,105354192
ENSORLG00000001820,101156944
ENSORLG00000001822,101157185
ENSORLG00000001823,101163817
ENSORLG00000001824,101171161
ENSORLG00000001828,101166389
ENSORLG00000001830,101168125
ENSORLG00000001832,101169289
ENSORLG00000001833,101171014
ENSORLG00000001836,101171661
ENSORLG00000001837,101158793
ENSORLG00000001839,101157668
ENSORLG00000001840,105354713
ENSORLG00000001842,101169536
ENSORLG00000001843,101173804
ENSORLG00000001844,101155904
ENSORLG00000001846,101171682
ENSORLG00000001847,101167857
ENSORLG00000001848,101174895
ENSORLG00000001849,101171408
ENSORLG00000001850,101174040
ENSORLG00000001854,101175135
ENSORLG00000001855,101159743
ENSORLG00000001857,101156599
ENSORLG00000001859,101159429
ENSORLG00000001860,101164663
ENSORLG00000001861,101159990
ENSORLG00000001862,101168965
ENSORLG00000001863,101173311
ENSORLG00000001864,101160237
ENSORLG00000001866,101166634
ENSORLG00000001867,101169214
ENSORLG00000001869,101161957
ENSORLG00000001870,101173791
ENSORLG00000001871,101167939
ENSORLG00000001872,101171907
ENSORLG00000001874,101165903
ENSORLG00000001876,101165492
ENSORLG00000001877,101166878
ENSORLG00000001879,101167124
ENSORLG00000001880,101172812
ENSORLG00000001881,101168550
ENSORLG00000001882,101162196
ENSORLG00000001883,101168104
ENSORLG00000001884,101158416
ENSORLG00000001886,101163104
ENSORLG00000001887,101164059
ENSORLG00000001888,101156435
ENSORLG00000001889,101159663
ENSORLG00000001890,101156840
ENSORLG00000001892,101167370
ENSORLG00000001895,101175385
ENSORLG00000001896,101154927
ENSORLG00000001897,101175558
ENSORLG00000001899,101158665
ENSORLG00000001900,101157077
ENSORLG00000001901,101162433
ENSORLG00000001902,101170506
ENSORLG00000001903,101164310
ENSORLG00000001904,101172406
ENSORLG00000001906,101166149
ENSORLG00000001907,101167463
ENSORLG00000001908,101155344
ENSORLG00000001910,101175634
ENSORLG00000001911,101172653
ENSORLG00000001912,101168190
ENSORLG00000001913,101169708
ENSORLG00000001914,101162665
ENSORLG00000001915,101167716
ENSORLG00000001916,101158917
ENSORLG00000001917,101155595
ENSORLG00000001918,101175433
ENSORLG00000001922,101164559
ENSORLG00000001923,101158721
ENSORLG00000001924,101172094
ENSORLG00000001925,101174027
ENSORLG00000001926,101159527
ENSORLG00000001927,101155842
ENSORLG00000001929,101170751
ENSORLG00000001930,101158474
ENSORLG00000001933,101168793
ENSORLG00000001934,101167623
ENSORLG00000001935,101164805
ENSORLG00000001936,101158969
ENSORLG00000001937,101170995
ENSORLG00000001939,101155171
ENSORLG00000001940,100049480
ENSORLG00000001941,101165746
ENSORLG00000001943,101172897
ENSORLG00000001944,101168442
ENSORLG00000001945,101156143
ENSORLG00000001947,101171235
ENSORLG00000001948,101175662
ENSORLG00000001949,101175681
ENSORLG00000001951,101174283
ENSORLG00000001952,101164911
ENSORLG00000001953,101162908
ENSORLG00000001955,101157314
ENSORLG00000001957,101160733
ENSORLG00000001958,101174509
ENSORLG00000001959,101165990
ENSORLG00000001960,101165059
ENSORLG00000001963,101170103
ENSORLG00000001964,101155832
ENSORLG00000001965,101154934
ENSORLG00000001966,101170351
ENSORLG00000001967,101156384
ENSORLG00000001968,101163151
ENSORLG00000001969,101168352
ENSORLG00000001970,101163736
ENSORLG00000001971,101172594
ENSORLG00000001972,101170936
ENSORLG00000001973,101163394
ENSORLG00000001974,101173142
ENSORLG00000001975,101171175
ENSORLG00000001976,101156068
ENSORLG00000001977,101154978
ENSORLG00000001978,101167873
ENSORLG00000001979,101171736
ENSORLG00000001982,101173301
ENSORLG00000001983,100049463
ENSORLG00000001986,101165307
ENSORLG00000001987,101166485
ENSORLG00000001989,101156627
ENSORLG00000001990,101171676
ENSORLG00000001991,101172992
ENSORLG00000001992,101168930
ENSORLG00000001993,100271916
ENSORLG00000001996,100302040
ENSORLG00000001998,101155178
ENSORLG00000001999,101172251
ENSORLG00000002002,101173237
ENSORLG00000002003,105353878
ENSORLG00000002004,101165163
ENSORLG00000002005,101156916
ENSORLG00000002006,101159770
ENSORLG00000002007,101172502
ENSORLG00000002008,101169945
ENSORLG00000002009,101173936
ENSORLG00000002010,101168372
ENSORLG00000002011,101159642
ENSORLG00000002013,101170187
ENSORLG00000002015,101156868
ENSORLG00000002016,101173482
ENSORLG00000002018,101160017
ENSORLG00000002020,101171983
ENSORLG00000002021,101154960
ENSORLG00000002023,101163974
ENSORLG00000002026,101158297
ENSORLG00000002028,101168625
ENSORLG00000002030,101173721
ENSORLG00000002031,101172483
ENSORLG00000002032,101172741
ENSORLG00000002034,101168222
ENSORLG00000002035,101169790
ENSORLG00000002036,101163759
ENSORLG00000002038,101165410
ENSORLG00000002039,101175001
ENSORLG00000002041,101155671
ENSORLG00000002042,101161727
ENSORLG00000002043,101155362
ENSORLG00000002044,101166400
ENSORLG00000002046,101170433
ENSORLG00000002047,100049445
ENSORLG00000002048,101169275
ENSORLG00000002049,101166645
ENSORLG00000002051,101160259
ENSORLG00000002052,101174665
ENSORLG00000002055,101173386
ENSORLG00000002056,101165657
ENSORLG00000002057,101155611
ENSORLG00000002060,101166888
ENSORLG00000002061,101158789
ENSORLG00000002062,101166050
ENSORLG00000002062,111946272
ENSORLG00000002063,101157107
ENSORLG00000002065,101173231
ENSORLG00000002066,101164723
ENSORLG00000002067,101167041
ENSORLG00000002068,101170028
ENSORLG00000002072,101168471
ENSORLG00000002073,101163995
ENSORLG00000002076,105355808
ENSORLG00000002077,101169428
ENSORLG00000002078,101164977
ENSORLG00000002080,101155859
ENSORLG00000002081,101166153
ENSORLG00000002083,101169674
ENSORLG00000002084,101158720
ENSORLG00000002085,101173627
ENSORLG00000002087,101162210
ENSORLG00000002088,101164996
ENSORLG00000002089,101170680
ENSORLG00000002091,101160385
ENSORLG00000002092,101173476
ENSORLG00000002095,101168871
ENSORLG00000002098,101172967
ENSORLG00000002099,101162447
ENSORLG00000002100,101157593
ENSORLG00000002101,101159036
ENSORLG00000002103,101173715
ENSORLG00000002104,101167540
ENSORLG00000002107,101173859
ENSORLG00000002108,101160504
ENSORLG00000002109,101169115
ENSORLG00000002110,101167792
ENSORLG00000002112,101170278
ENSORLG00000002115,101175485
ENSORLG00000002116,101160876
ENSORLG00000002117,101166729
ENSORLG00000002119,101162681
ENSORLG00000002121,101159698
ENSORLG00000002122,101166845
ENSORLG00000002125,101157642
ENSORLG00000002126,101174343
ENSORLG00000002127,101161120
ENSORLG00000002128,101171832
ENSORLG00000002129,101159941
ENSORLG00000002130,101175398
ENSORLG00000002131,101169365
ENSORLG00000002135,101156954
ENSORLG00000002138,101161000
ENSORLG00000002139,101158366
ENSORLG00000002140,101166974
ENSORLG00000002143,101160190
ENSORLG00000002146,101165479
ENSORLG00000002148,101175648
ENSORLG00000002149,101174116
ENSORLG00000002151,101157193
ENSORLG00000002153,101172333
ENSORLG00000002154,101173454
ENSORLG00000002156,101166649
ENSORLG00000002157,101168291
ENSORLG00000002158,101169919
ENSORLG00000002159,101173950
ENSORLG00000002161,101158865
ENSORLG00000002162,101167058
ENSORLG00000002164,101156079
ENSORLG00000002165,101157835
ENSORLG00000002168,100049525
ENSORLG00000002170,101160438
ENSORLG00000002172,101168543
ENSORLG00000002173,101174588
ENSORLG00000002175,101167134
ENSORLG00000002176,101170524
ENSORLG00000002177,101164136
ENSORLG00000002178,101174199
ENSORLG00000002179,100049174
ENSORLG00000002180,100125534
ENSORLG00000002183,101174437
ENSORLG00000002184,101157430
ENSORLG00000002188,101174677
ENSORLG00000002190,105356506
ENSORLG00000002191,101162339
ENSORLG00000002192,101160688
ENSORLG00000002194,101159285
ENSORLG00000002195,101174927
ENSORLG00000002196,101165250
ENSORLG00000002198,101174360
ENSORLG00000002199,101158884
ENSORLG00000002201,101167308
ENSORLG00000002202,101157676
ENSORLG00000002203,101155192
ENSORLG00000002204,101175171
ENSORLG00000002205,101168135
ENSORLG00000002206,101159596
ENSORLG00000002207,101169523
ENSORLG00000002208,101160937
ENSORLG00000002209,101162809
ENSORLG00000002210,101156609
ENSORLG00000002213,101168786
ENSORLG00000002214,101159524
ENSORLG00000002216,101175412
ENSORLG00000002217,101154784
ENSORLG00000002219,101160548
ENSORLG00000002220,101159697
ENSORLG00000002222,101167222
ENSORLG00000002225,101164384
ENSORLG00000002226,101156075
ENSORLG00000002227,101170165
ENSORLG00000002228,101174846
ENSORLG00000002231,101169711
ENSORLG00000002233,101161187
ENSORLG00000002234,101170412
ENSORLG00000002235,101161047
ENSORLG00000002237,101165833
ENSORLG00000002238,101175425
ENSORLG00000002241,101161547
ENSORLG00000002242,101170547
ENSORLG00000002243,101157923
ENSORLG00000002244,101167558
ENSORLG00000002245,101161793
ENSORLG00000002246,101173060
ENSORLG00000002247,101169612
ENSORLG00000002249,101163297
ENSORLG00000002250,101173693
ENSORLG00000002251,101160328
ENSORLG00000002252,101163170
ENSORLG00000002254,101160189
ENSORLG00000002255,101169954
ENSORLG00000002256,101154787
ENSORLG00000002257,101170080
ENSORLG00000002258,101166076
ENSORLG00000002261,101175184
ENSORLG00000002262,101171255
ENSORLG00000002265,101169860
ENSORLG00000002267,101166328
ENSORLG00000002269,101173305
ENSORLG00000002270,101155034
ENSORLG00000002272,101163545
ENSORLG00000002273,101168385
ENSORLG00000002274,101170196
ENSORLG00000002275,101156485
ENSORLG00000002276,101156318
ENSORLG00000002277,101171752
ENSORLG00000002279,101161745
ENSORLG00000002280,101163412
ENSORLG00000002282,101159766
ENSORLG00000002285,101168061
ENSORLG00000002286,101174174
ENSORLG00000002287,101170332
ENSORLG00000002289,101170793
ENSORLG00000002291,101167469
ENSORLG00000002292,101170437
ENSORLG00000002293,101162036
ENSORLG00000002295,101174414
ENSORLG00000002296,101155960
ENSORLG00000002298,101171033
ENSORLG00000002299,101168636
ENSORLG00000002300,101170442
ENSORLG00000002302,101170575
ENSORLG00000002305,101155428
ENSORLG00000002306,101170938
ENSORLG00000002308,101168309
ENSORLG00000002312,101156568
ENSORLG00000002313,101161437
ENSORLG00000002315,101160267
ENSORLG00000002316,101166281
ENSORLG00000002317,101169037
ENSORLG00000002318,101165729
ENSORLG00000002319,101158175
ENSORLG00000002320,101171177
ENSORLG00000002321,101161672
ENSORLG00000002322,101156197
ENSORLG00000002323,105356526
ENSORLG00000002324,101171149
ENSORLG00000002325,101155278
ENSORLG00000002328,101156880
ENSORLG00000002329,100125467
ENSORLG00000002330,101160936
ENSORLG00000002331,101158425
ENSORLG00000002333,101157119
ENSORLG00000002334,101167722
ENSORLG00000002335,105358390
ENSORLG00000002336,101155037
ENSORLG00000002337,101166531
ENSORLG00000002338,101155926
ENSORLG00000002339,101174903
ENSORLG00000002341,101156810
ENSORLG00000002342,101175674
ENSORLG00000002343,101161991
ENSORLG00000002345,101160687
ENSORLG00000002346,101173548
ENSORLG00000002348,101163659
ENSORLG00000002349,101173583
ENSORLG00000002350,101155281
ENSORLG00000002351,101171063
ENSORLG00000002353,101170250
ENSORLG00000002354,101175144
ENSORLG00000002355,100049466
ENSORLG00000002356,101155132
ENSORLG00000002357,101169290
ENSORLG00000002359,101158674
ENSORLG00000002360,101171313
ENSORLG00000002361,101162279
ENSORLG00000002363,101160437
ENSORLG00000002364,101171529
ENSORLG00000002365,101168882
ENSORLG00000002367,101162517
ENSORLG00000002368,101163900
ENSORLG00000002369,101155624
ENSORLG00000002370,101158978
ENSORLG00000002371,100049395
ENSORLG00000002372,101159172
ENSORLG00000002373,101171559
ENSORLG00000002374,101175316
ENSORLG00000002376,101164151
ENSORLG00000002377,101166497
ENSORLG00000002380,101170491
ENSORLG00000002381,101169127
ENSORLG00000002384,101160013
ENSORLG00000002385,101171423
ENSORLG00000002386,101175333
ENSORLG00000002387,101159226
ENSORLG00000002389,101171998
ENSORLG00000002390,100192344
ENSORLG00000002392,101165379
ENSORLG00000002393,101168561
ENSORLG00000002394,101162873
ENSORLG00000002395,101174023
ENSORLG00000002396,101154774
ENSORLG00000002398,101169377
ENSORLG00000002399,101163280
ENSORLG00000002400,101157763
ENSORLG00000002401,105356308
ENSORLG00000002403,105356645
ENSORLG00000002404,101155871
ENSORLG00000002405,101169624
ENSORLG00000002407,101165143
ENSORLG00000002408,101155025
ENSORLG00000002409,101159421
